-1.2527339e-01	7.1437840e-02	7.1791910e-02	1.6699959e-01
-1.2540716e-01	7.0970716e-02	7.1330652e-02	1.6483148e-01
-1.2553151e-01	7.0503106e-02	7.0869124e-02	1.6267161e-01
-1.2564656e-01	7.0035038e-02	7.0407349e-02	1.6051999e-01
-1.2575248e-01	6.9566537e-02	6.9945350e-02	1.5837662e-01
-1.2584940e-01	6.9097628e-02	6.9483149e-02	1.5624149e-01
-1.2593744e-01	6.8628338e-02	6.9020768e-02	1.5411461e-01
-1.2601677e-01	6.8158690e-02	6.8558229e-02	1.5199596e-01
-1.2608749e-01	6.7688710e-02	6.8095552e-02	1.4988555e-01
-1.2614975e-01	6.7218423e-02	6.7632758e-02	1.4778337e-01
-1.2620369e-01	6.6747852e-02	6.7169867e-02	1.4568942e-01
-1.2624942e-01	6.6277021e-02	6.6706899e-02	1.4360369e-01
-1.2628707e-01	6.5805954e-02	6.6243873e-02	1.4152618e-01
-1.2631677e-01	6.5334674e-02	6.5780810e-02	1.3945689e-01
-1.2633864e-01	6.4863206e-02	6.5317728e-02	1.3739582e-01
-1.2635281e-01	6.4391572e-02	6.4854645e-02	1.3534294e-01
-1.2635940e-01	6.3919795e-02	6.4391582e-02	1.3329827e-01
-1.2635851e-01	6.3447898e-02	6.3928556e-02	1.3126179e-01
-1.2635028e-01	6.2975904e-02	6.3465586e-02	1.2923351e-01
-1.2633481e-01	6.2503836e-02	6.3002690e-02	1.2721340e-01
-1.2631223e-01	6.2031716e-02	6.2539887e-02	1.2520147e-01
-1.2628264e-01	6.1559567e-02	6.2077196e-02	1.2319770e-01
-1.2624615e-01	6.1087412e-02	6.1614635e-02	1.2120209e-01
-1.2620287e-01	6.0615273e-02	6.1152221e-02	1.1921463e-01
-1.2615292e-01	6.0143173e-02	6.0689974e-02	1.1723532e-01
-1.2609639e-01	5.9671133e-02	6.0227913e-02	1.1526413e-01
-1.2603340e-01	5.9199178e-02	5.9766055e-02	1.1330106e-01
-1.2596405e-01	5.8727328e-02	5.9304420e-02	1.1134610e-01
-1.2588844e-01	5.8255606e-02	5.8843025e-02	1.0939924e-01
-1.2580667e-01	5.7784036e-02	5.8381891e-02	1.0746047e-01
-1.2571885e-01	5.7312639e-02	5.7921036e-02	1.0552976e-01
-1.2562507e-01	5.6841438e-02	5.7460480e-02	1.0360712e-01
-1.2552542e-01	5.6370455e-02	5.7000240e-02	1.0169253e-01
-1.2542002e-01	5.5899713e-02	5.6540338e-02	9.9785962e-02
-1.2530895e-01	5.5429235e-02	5.6080792e-02	9.7887416e-02
-1.2519230e-01	5.4959043e-02	5.5621622e-02	9.5996871e-02
-1.2507017e-01	5.4489160e-02	5.5162848e-02	9.4114311e-02
-1.2494266e-01	5.4019609e-02	5.4704490e-02	9.2239722e-02
-1.2480984e-01	5.3550411e-02	5.4246567e-02	9.0373084e-02
-1.2467182e-01	5.3081590e-02	5.3789100e-02	8.8514382e-02
-1.2452868e-01	5.2613169e-02	5.3332110e-02	8.6663596e-02
-1.2438050e-01	5.2145169e-02	5.2875616e-02	8.4820709e-02
-1.2422738e-01	5.1677615e-02	5.2419639e-02	8.2985702e-02
-1.2406940e-01	5.1210528e-02	5.1964199e-02	8.1158554e-02
-1.2390664e-01	5.0743931e-02	5.1509317e-02	7.9339248e-02
-1.2373919e-01	5.0277846e-02	5.1055014e-02	7.7527762e-02
